State,Latitude,Longitude,Year,Minimum Wage,CPI Average,Wage equivalent in 2018,Poverty Rate
Alabama,32.806671,-86.79113000000001,1968,1.6,34.78333333,11.55,
Alabama,32.806671,-86.79113000000001,1969,1.6,36.68333333,10.95,
Alabama,32.806671,-86.79113000000001,1970,1.6,38.825,10.36,
Alabama,32.806671,-86.79113000000001,1971,1.6,40.49166667,9.93,
Alabama,32.806671,-86.79113000000001,1972,1.6,41.81666667,9.62,
Alabama,32.806671,-86.79113000000001,1973,1.6,44.4,9.05,
Alabama,32.806671,-86.79113000000001,1974,2.0,49.30833333,10.19,
Alabama,32.806671,-86.79113000000001,1975,2.1,53.81666667,9.81,
Alabama,32.806671,-86.79113000000001,1976,2.3,56.90833333,10.16,
Alabama,32.806671,-86.79113000000001,1977,2.3,60.60833333,9.54,
Alabama,32.806671,-86.79113000000001,1978,2.65,65.23333333,10.21,
Alabama,32.806671,-86.79113000000001,1979,2.9,72.575,10.04,
Alabama,32.806671,-86.79113000000001,1980,3.1,82.40833333,9.45,
Alabama,32.806671,-86.79113000000001,1981,3.35,90.925,9.26,
Alabama,32.806671,-86.79113000000001,1982,3.35,96.5,8.72,
Alabama,32.806671,-86.79113000000001,1983,3.35,99.6,8.45,
Alabama,32.806671,-86.79113000000001,1984,3.35,103.8833333,8.1,
Alabama,32.806671,-86.79113000000001,1985,3.35,107.56666670000001,7.82,
Alabama,32.806671,-86.79113000000001,1986,3.35,109.60833329999998,7.68,
Alabama,32.806671,-86.79113000000001,1987,3.35,113.625,7.41,
Alabama,32.806671,-86.79113000000001,1988,3.35,118.25833329999999,7.11,
Alabama,32.806671,-86.79113000000001,1989,3.35,123.96666670000002,6.79,
Alabama,32.806671,-86.79113000000001,1990,3.8,130.65833329999998,7.3,
Alabama,32.806671,-86.79113000000001,1991,4.25,136.19166669999998,7.84,
Alabama,32.806671,-86.79113000000001,1992,4.25,140.31666669999998,7.61,
Alabama,32.806671,-86.79113000000001,1993,4.25,144.45833330000002,7.39,
Alabama,32.806671,-86.79113000000001,1994,4.25,148.225,7.25,
Alabama,32.806671,-86.79113000000001,1995,4.25,152.3833333,7.01,
Alabama,32.806671,-86.79113000000001,1996,4.75,156.85,7.61,
Alabama,32.806671,-86.79113000000001,1997,5.15,160.5166667,8.06,
Alabama,32.806671,-86.79113000000001,1998,5.15,163.0083333,7.94,15.7
Alabama,32.806671,-86.79113000000001,1999,5.15,166.575,7.77,15.3
Alabama,32.806671,-86.79113000000001,2000,5.15,172.2,7.51,14.6
Alabama,32.806671,-86.79113000000001,2001,5.15,177.06666669999998,7.31,15.7
Alabama,32.806671,-86.79113000000001,2002,5.15,179.875,7.19,15.4
Alabama,32.806671,-86.79113000000001,2003,5.15,183.95833330000002,7.03,15.3
Alabama,32.806671,-86.79113000000001,2004,5.15,188.8833333,6.85,16.1
Alabama,32.806671,-86.79113000000001,2005,5.15,195.29166669999998,6.62,16.9
Alabama,32.806671,-86.79113000000001,2006,5.15,201.5916667,6.42,16.6
Alabama,32.806671,-86.79113000000001,2007,5.85,207.3424167,7.09,16.6
Alabama,32.806671,-86.79113000000001,2008,6.55,215.3025,7.64,15.9
Alabama,32.806671,-86.79113000000001,2009,7.25,214.537,8.49,17.5
Alabama,32.806671,-86.79113000000001,2010,7.25,218.0555,8.35,18.9
Alabama,32.806671,-86.79113000000001,2011,7.25,224.9391667,8.1,19.1
Alabama,32.806671,-86.79113000000001,2012,7.25,229.5939167,7.93,19
Alabama,32.806671,-86.79113000000001,2013,7.25,232.95708330000002,7.82,18.9
Alabama,32.806671,-86.79113000000001,2014,7.25,236.73616669999998,7.69,19.2
Alabama,32.806671,-86.79113000000001,2015,7.25,237.017,7.68,18.5
Alabama,32.806671,-86.79113000000001,2016,7.25,240.0071667,7.59,17.2
Alabama,32.806671,-86.79113000000001,2017,7.25,245.11958330000002,7.43,16.9
Alaska,61.370716,-152.404419,1968,2.10,34.78333333,15.12,
Alaska,61.370716,-152.404419,1969,2.10,36.68333333,14.33,
Alaska,61.370716,-152.404419,1970,2.10,38.825,13.54,
Alaska,61.370716,-152.404419,1971,2.10,40.49166667,12.99,
Alaska,61.370716,-152.404419,1972,2.10,41.81666667,12.57,
Alaska,61.370716,-152.404419,1973,2.10,44.4,11.84,
Alaska,61.370716,-152.404419,1974,2.10,49.30833333,10.66,
Alaska,61.370716,-152.404419,1975,2.10,53.81666667,9.77,
Alaska,61.370716,-152.404419,1976,2.80,56.90833333,12.32,
Alaska,61.370716,-152.404419,1977,2.80,60.60833333,11.57,
Alaska,61.370716,-152.404419,1978,2.80,65.23333333,10.75,
Alaska,61.370716,-152.404419,1979,3.40,72.575,11.73,
Alaska,61.370716,-152.404419,1980,3.60,82.40833333,10.94,
Alaska,61.370716,-152.404419,1981,3.85,90.925,10.6,
Alaska,61.370716,-152.404419,1982,3.85,96.5,9.99,
Alaska,61.370716,-152.404419,1983,3.85,99.6,9.68,
Alaska,61.370716,-152.404419,1984,3.85,103.8833333,9.28,
Alaska,61.370716,-152.404419,1985,3.85,107.56666670000001,8.96,
Alaska,61.370716,-152.404419,1986,3.85,109.60833329999998,8.8,
Alaska,61.370716,-152.404419,1987,3.85,113.625,8.48,
Alaska,61.370716,-152.404419,1988,3.85,118.25833329999999,8.15,
Alaska,61.370716,-152.404419,1989,3.85,123.96666670000002,7.78,
Alaska,61.370716,-152.404419,1990,3.85,130.65833329999998,7.38,
Alaska,61.370716,-152.404419,1991,4.30,136.19166669999998,7.91,
Alaska,61.370716,-152.404419,1992,4.75,140.31666669999998,8.48,
Alaska,61.370716,-152.404419,1993,4.75,144.45833330000002,8.23,
Alaska,61.370716,-152.404419,1994,4.75,148.225,8.02,
Alaska,61.370716,-152.404419,1995,4.75,152.3833333,7.81,
Alaska,61.370716,-152.404419,1996,4.75,156.85,7.58,
Alaska,61.370716,-152.404419,1997,5.25,160.5166667,8.19,
Alaska,61.370716,-152.404419,1998,5.65,163.0083333,8.68,10.8
Alaska,61.370716,-152.404419,1999,5.65,166.575,8.49,8.8
Alaska,61.370716,-152.404419,2000,5.65,172.2,8.22,8.5
Alaska,61.370716,-152.404419,2001,5.65,177.06666669999998,7.99,8.7
Alaska,61.370716,-152.404419,2002,5.65,179.875,7.87,9.3
Alaska,61.370716,-152.404419,2003,7.15,183.95833330000002,9.73,9.8
Alaska,61.370716,-152.404419,2004,7.15,188.8833333,9.48,10
Alaska,61.370716,-152.404419,2005,7.15,195.29166669999998,9.17,10.8
Alaska,61.370716,-152.404419,2006,7.15,201.5916667,8.88,10.9
Alaska,61.370716,-152.404419,2007,7.15,207.3424167,8.63,9.8
Alaska,61.370716,-152.404419,2008,7.15,215.3025,8.32,9.2
Alaska,61.370716,-152.404419,2009,7.15,214.537,8.35,9.1
Alaska,61.370716,-152.404419,2010,7.75,218.0555,8.9,11
Alaska,61.370716,-152.404419,2011,7.75,224.9391667,8.63,10.8
Alaska,61.370716,-152.404419,2012,7.75,229.5939167,8.45,10.8
Alaska,61.370716,-152.404419,2013,7.75,232.95708330000002,8.33,10.1
Alaska,61.370716,-152.404419,2014,7.75,236.73616669999998,8.2,11.4
Alaska,61.370716,-152.404419,2015,8.75,237.017,9.24,10.4
Alaska,61.370716,-152.404419,2016,9.75,240.0071667,10.17,9.9
Alaska,61.370716,-152.404419,2017,9.80,245.11958330000002,10.01,11
Arizona,33.729759,-111.431221,1968,0.66,34.78333333,4.75,
Arizona,33.729759,-111.431221,1969,0.66,36.68333333,4.51,
Arizona,33.729759,-111.431221,1970,0.66,38.825,4.26,
Arizona,33.729759,-111.431221,1971,0.66,40.49166667,4.08,
Arizona,33.729759,-111.431221,1972,0.66,41.81666667,3.95,
Arizona,33.729759,-111.431221,1973,0.66,44.4,3.72,
Arizona,33.729759,-111.431221,1974,0.66,49.30833333,3.35,
Arizona,33.729759,-111.431221,1975,0.66,53.81666667,3.07,
Arizona,33.729759,-111.431221,1976,2.3,56.90833333,10.16,
Arizona,33.729759,-111.431221,1977,2.3,60.60833333,9.54,
Arizona,33.729759,-111.431221,1978,2.65,65.23333333,10.21,
Arizona,33.729759,-111.431221,1979,2.9,72.575,10.04,
Arizona,33.729759,-111.431221,1980,3.1,82.40833333,9.45,
Arizona,33.729759,-111.431221,1981,3.35,90.925,9.26,
Arizona,33.729759,-111.431221,1982,3.35,96.5,8.72,
Arizona,33.729759,-111.431221,1983,3.35,99.6,8.45,
Arizona,33.729759,-111.431221,1984,3.35,103.8833333,8.1,
Arizona,33.729759,-111.431221,1985,3.35,107.56666670000001,7.82,
Arizona,33.729759,-111.431221,1986,3.35,109.60833329999998,7.68,
Arizona,33.729759,-111.431221,1987,3.35,113.625,7.41,
Arizona,33.729759,-111.431221,1988,3.35,118.25833329999999,7.11,
Arizona,33.729759,-111.431221,1989,3.35,123.96666670000002,6.79,
Arizona,33.729759,-111.431221,1990,3.8,130.65833329999998,7.3,
Arizona,33.729759,-111.431221,1991,4.25,136.19166669999998,7.84,
Arizona,33.729759,-111.431221,1992,4.25,140.31666669999998,7.61,
Arizona,33.729759,-111.431221,1993,4.25,144.45833330000002,7.39,
Arizona,33.729759,-111.431221,1994,4.25,148.225,7.25,
Arizona,33.729759,-111.431221,1995,4.25,152.3833333,7.01,
Arizona,33.729759,-111.431221,1996,4.75,156.85,7.61,
Arizona,33.729759,-111.431221,1997,5.15,160.5166667,8.06,
Arizona,33.729759,-111.431221,1998,5.15,163.0083333,7.94,14.9
Arizona,33.729759,-111.431221,1999,5.15,166.575,7.77,12.8
Arizona,33.729759,-111.431221,2000,5.15,172.2,7.51,12.5
Arizona,33.729759,-111.431221,2001,5.15,177.06666669999998,7.31,13.2
Arizona,33.729759,-111.431221,2002,5.15,179.875,7.19,13.6
Arizona,33.729759,-111.431221,2003,5.15,183.95833330000002,7.03,13.9
Arizona,33.729759,-111.431221,2004,5.15,188.8833333,6.85,14.6
Arizona,33.729759,-111.431221,2005,5.15,195.29166669999998,6.62,14.4
Arizona,33.729759,-111.431221,2006,5.15,201.5916667,6.42,14.2
Arizona,33.729759,-111.431221,2007,6.75,207.3424167,8.15,14.1
Arizona,33.729759,-111.431221,2008,6.90,215.3025,8.02,14.7
Arizona,33.729759,-111.431221,2009,7.25,214.537,8.46,16.5
Arizona,33.729759,-111.431221,2010,7.25,218.0555,8.33,17.6
Arizona,33.729759,-111.431221,2011,7.35,224.9391667,8.18,19
Arizona,33.729759,-111.431221,2012,7.65,229.5939167,8.34,18.7
Arizona,33.729759,-111.431221,2013,7.80,232.95708330000002,8.38,18.6
Arizona,33.729759,-111.431221,2014,7.90,236.73616669999998,8.36,18.2
Arizona,33.729759,-111.431221,2015,8.05,237.017,8.5,17.4
Arizona,33.729759,-111.431221,2016,8.05,240.0071667,8.4,16.4
Arizona,33.729759,-111.431221,2017,10.00,245.11958330000002,10.22,14.9
Arkansas,34.969704,-92.37312299999999,1968,0.16,34.78333333,1.12,
Arkansas,34.969704,-92.37312299999999,1969,0.16,36.68333333,1.07,
Arkansas,34.969704,-92.37312299999999,1970,1.10,38.825,7.09,
Arkansas,34.969704,-92.37312299999999,1971,1.10,40.49166667,6.8,
Arkansas,34.969704,-92.37312299999999,1972,1.20,41.81666667,7.19,
Arkansas,34.969704,-92.37312299999999,1973,1.20,44.4,6.77,
Arkansas,34.969704,-92.37312299999999,1974,1.20,49.30833333,6.09,
Arkansas,34.969704,-92.37312299999999,1975,1.20,53.81666667,5.58,
Arkansas,34.969704,-92.37312299999999,1976,1.90,56.90833333,8.36,
Arkansas,34.969704,-92.37312299999999,1977,1.90,60.60833333,7.85,
Arkansas,34.969704,-92.37312299999999,1978,1.90,65.23333333,7.29,
Arkansas,34.969704,-92.37312299999999,1979,2.30,72.575,7.94,
Arkansas,34.969704,-92.37312299999999,1980,2.55,82.40833333,7.75,
Arkansas,34.969704,-92.37312299999999,1981,2.70,90.925,7.44,
Arkansas,34.969704,-92.37312299999999,1982,2.70,96.5,7.01,
Arkansas,34.969704,-92.37312299999999,1983,2.70,99.6,6.79,
Arkansas,34.969704,-92.37312299999999,1984,2.70,103.8833333,6.51,
Arkansas,34.969704,-92.37312299999999,1985,2.70,107.56666670000001,6.29,
Arkansas,34.969704,-92.37312299999999,1986,2.70,109.60833329999998,6.17,
Arkansas,34.969704,-92.37312299999999,1987,2.70,113.625,5.95,
Arkansas,34.969704,-92.37312299999999,1988,3.25,118.25833329999999,6.88,
Arkansas,34.969704,-92.37312299999999,1989,3.25,123.96666670000002,6.56,
Arkansas,34.969704,-92.37312299999999,1990,3.25,130.65833329999998,6.23,
Arkansas,34.969704,-92.37312299999999,1991,3.35,136.19166669999998,6.16,
Arkansas,34.969704,-92.37312299999999,1992,3.65,140.31666669999998,6.51,
Arkansas,34.969704,-92.37312299999999,1993,3.65,144.45833330000002,6.33,
Arkansas,34.969704,-92.37312299999999,1994,4.25,148.225,7.18,
Arkansas,34.969704,-92.37312299999999,1995,4.25,152.3833333,6.98,
Arkansas,34.969704,-92.37312299999999,1996,4.25,156.85,6.78,
Arkansas,34.969704,-92.37312299999999,1997,4.25,160.5166667,6.63,
Arkansas,34.969704,-92.37312299999999,1998,5.15,163.0083333,7.91,16.4
Arkansas,34.969704,-92.37312299999999,1999,5.15,166.575,7.74,15.1
Arkansas,34.969704,-92.37312299999999,2000,5.15,172.2,7.49,15
Arkansas,34.969704,-92.37312299999999,2001,5.15,177.06666669999998,7.28,15.9
Arkansas,34.969704,-92.37312299999999,2002,5.15,179.875,7.17,16.3
Arkansas,34.969704,-92.37312299999999,2003,5.15,183.95833330000002,7.01,16
Arkansas,34.969704,-92.37312299999999,2004,5.15,188.8833333,6.83,15.6
Arkansas,34.969704,-92.37312299999999,2005,5.15,195.29166669999998,6.6,17.2
Arkansas,34.969704,-92.37312299999999,2006,5.15,201.5916667,6.4,17.3
Arkansas,34.969704,-92.37312299999999,2007,6.25,207.3424167,7.55,17.6
Arkansas,34.969704,-92.37312299999999,2008,6.25,215.3025,7.27,17.3
Arkansas,34.969704,-92.37312299999999,2009,6.25,214.537,7.29,18.5
Arkansas,34.969704,-92.37312299999999,2010,6.25,218.0555,7.18,18.7
Arkansas,34.969704,-92.37312299999999,2011,6.25,224.9391667,6.96,19.3
Arkansas,34.969704,-92.37312299999999,2012,6.25,229.5939167,6.82,19.6
Arkansas,34.969704,-92.37312299999999,2013,6.25,232.95708330000002,6.72,19.4
Arkansas,34.969704,-92.37312299999999,2014,6.25,236.73616669999998,6.61,18.7
Arkansas,34.969704,-92.37312299999999,2015,7.50,237.017,7.92,18.7
Arkansas,34.969704,-92.37312299999999,2016,8.00,240.0071667,8.35,17.2
Arkansas,34.969704,-92.37312299999999,2017,8.50,245.11958330000002,8.68,16.3
California,36.116203000000006,-119.681564,1968,1.65,34.78333333,11.88,
California,36.116203000000006,-119.681564,1969,1.65,36.68333333,11.26,
California,36.116203000000006,-119.681564,1970,1.65,38.825,10.64,
California,36.116203000000006,-119.681564,1971,1.65,40.49166667,10.2,
California,36.116203000000006,-119.681564,1972,1.65,41.81666667,9.88,
California,36.116203000000006,-119.681564,1973,1.65,44.4,9.31,
California,36.116203000000006,-119.681564,1974,1.65,49.30833333,8.38,
California,36.116203000000006,-119.681564,1975,1.65,53.81666667,7.68,
California,36.116203000000006,-119.681564,1976,2.00,56.90833333,8.8,
California,36.116203000000006,-119.681564,1977,2.00,60.60833333,8.26,
California,36.116203000000006,-119.681564,1978,2.00,65.23333333,7.68,
California,36.116203000000006,-119.681564,1979,2.90,72.575,10.01,
California,36.116203000000006,-119.681564,1980,2.90,82.40833333,8.81,
California,36.116203000000006,-119.681564,1981,3.35,90.925,9.23,
California,36.116203000000006,-119.681564,1982,3.35,96.5,8.69,
California,36.116203000000006,-119.681564,1983,3.35,99.6,8.42,
California,36.116203000000006,-119.681564,1984,3.35,103.8833333,8.07,
California,36.116203000000006,-119.681564,1985,3.35,107.56666670000001,7.8,
California,36.116203000000006,-119.681564,1986,3.35,109.60833329999998,7.65,
California,36.116203000000006,-119.681564,1987,3.35,113.625,7.38,
California,36.116203000000006,-119.681564,1988,3.35,118.25833329999999,7.09,
California,36.116203000000006,-119.681564,1989,3.35,123.96666670000002,6.77,
California,36.116203000000006,-119.681564,1990,3.35,130.65833329999998,6.42,
California,36.116203000000006,-119.681564,1991,4.25,136.19166669999998,7.81,
California,36.116203000000006,-119.681564,1992,4.25,140.31666669999998,7.58,
California,36.116203000000006,-119.681564,1993,4.25,144.45833330000002,7.37,
California,36.116203000000006,-119.681564,1994,4.25,148.225,7.18,
California,36.116203000000006,-119.681564,1995,4.25,152.3833333,6.98,
California,36.116203000000006,-119.681564,1996,4.25,156.85,6.78,
California,36.116203000000006,-119.681564,1997,4.75,160.5166667,7.41,
California,36.116203000000006,-119.681564,1998,5.15,163.0083333,7.91,14.9
California,36.116203000000006,-119.681564,1999,5.15,166.575,7.74,13.7
California,36.116203000000006,-119.681564,2000,5.75,172.2,8.36,12.7
California,36.116203000000006,-119.681564,2001,6.25,177.06666669999998,8.84,12.9
California,36.116203000000006,-119.681564,2002,6.75,179.875,9.4,13.3
California,36.116203000000006,-119.681564,2003,6.75,183.95833330000002,9.19,13.7
California,36.116203000000006,-119.681564,2004,6.75,188.8833333,8.95,13.2
California,36.116203000000006,-119.681564,2005,6.75,195.29166669999998,8.65,13.3
California,36.116203000000006,-119.681564,2006,6.75,201.5916667,8.38,13.1
California,36.116203000000006,-119.681564,2007,7.50,207.3424167,9.06,12.4
California,36.116203000000006,-119.681564,2008,8.00,215.3025,9.3,13.3
California,36.116203000000006,-119.681564,2009,8.00,214.537,9.34,14.2
California,36.116203000000006,-119.681564,2010,8.00,218.0555,9.19,15.8
California,36.116203000000006,-119.681564,2011,8.00,224.9391667,8.91,16.6
California,36.116203000000006,-119.681564,2012,8.00,229.5939167,8.72,17
California,36.116203000000006,-119.681564,2013,8.00,232.95708330000002,8.6,16.8
California,36.116203000000006,-119.681564,2014,9.00,236.73616669999998,9.52,16.4
California,36.116203000000006,-119.681564,2015,9.00,237.017,9.51,15.4
California,36.116203000000006,-119.681564,2016,10.00,240.0071667,10.43,14.4
California,36.116203000000006,-119.681564,2017,10.00,245.11958330000002,10.22,13.3
Colorado,39.059810999999996,-105.311104,1968,1.25,34.78333333,9.0,
Colorado,39.059810999999996,-105.311104,1969,1.25,36.68333333,8.53,
Colorado,39.059810999999996,-105.311104,1970,1.25,38.825,8.06,
Colorado,39.059810999999996,-105.311104,1971,1.25,40.49166667,7.73,
Colorado,39.059810999999996,-105.311104,1972,1.25,41.81666667,7.49,
Colorado,39.059810999999996,-105.311104,1973,1.25,44.4,7.05,
Colorado,39.059810999999996,-105.311104,1974,1.25,49.30833333,6.35,
Colorado,39.059810999999996,-105.311104,1975,1.25,53.81666667,5.82,
Colorado,39.059810999999996,-105.311104,1976,1.25,56.90833333,5.5,
Colorado,39.059810999999996,-105.311104,1977,1.25,60.60833333,5.16,
Colorado,39.059810999999996,-105.311104,1978,1.25,65.23333333,4.8,
Colorado,39.059810999999996,-105.311104,1979,1.90,72.575,6.56,
Colorado,39.059810999999996,-105.311104,1980,1.90,82.40833333,5.77,
Colorado,39.059810999999996,-105.311104,1981,1.90,90.925,5.23,
Colorado,39.059810999999996,-105.311104,1982,1.90,96.5,4.93,
Colorado,39.059810999999996,-105.311104,1983,1.90,99.6,4.78,
Colorado,39.059810999999996,-105.311104,1984,1.90,103.8833333,4.58,
Colorado,39.059810999999996,-105.311104,1985,1.90,107.56666670000001,4.42,
Colorado,39.059810999999996,-105.311104,1986,1.90,109.60833329999998,4.34,
Colorado,39.059810999999996,-105.311104,1987,1.90,113.625,4.19,
Colorado,39.059810999999996,-105.311104,1988,3.00,118.25833329999999,6.35,
Colorado,39.059810999999996,-105.311104,1989,3.00,123.96666670000002,6.06,
Colorado,39.059810999999996,-105.311104,1990,3.00,130.65833329999998,5.75,
Colorado,39.059810999999996,-105.311104,1991,3.00,136.19166669999998,5.52,
Colorado,39.059810999999996,-105.311104,1992,3.00,140.31666669999998,5.35,
Colorado,39.059810999999996,-105.311104,1993,3.00,144.45833330000002,5.2,
Colorado,39.059810999999996,-105.311104,1994,3.00,148.225,5.07,
Colorado,39.059810999999996,-105.311104,1995,3.00,152.3833333,4.93,
Colorado,39.059810999999996,-105.311104,1996,3.00,156.85,4.79,
Colorado,39.059810999999996,-105.311104,1997,4.75,160.5166667,7.41,
Colorado,39.059810999999996,-105.311104,1998,5.15,163.0083333,7.91,9.9
Colorado,39.059810999999996,-105.311104,1999,5.15,166.575,7.74,8.9
Colorado,39.059810999999996,-105.311104,2000,5.15,172.2,7.49,8.9
Colorado,39.059810999999996,-105.311104,2001,5.15,177.06666669999998,7.28,8.7
Colorado,39.059810999999996,-105.311104,2002,5.15,179.875,7.17,9.5
Colorado,39.059810999999996,-105.311104,2003,5.15,183.95833330000002,7.01,10
Colorado,39.059810999999996,-105.311104,2004,5.15,188.8833333,6.83,10.2
Colorado,39.059810999999996,-105.311104,2005,5.15,195.29166669999998,6.6,10.9
Colorado,39.059810999999996,-105.311104,2006,5.15,201.5916667,6.4,11.6
Colorado,39.059810999999996,-105.311104,2007,6.85,207.3424167,8.27,11.5
Colorado,39.059810999999996,-105.311104,2008,7.02,215.3025,8.16,11.2
Colorado,39.059810999999996,-105.311104,2009,7.28,214.537,8.5,12.6
Colorado,39.059810999999996,-105.311104,2010,7.24,218.0555,8.31,13.2
Colorado,39.059810999999996,-105.311104,2011,7.36,224.9391667,8.19,13.4
Colorado,39.059810999999996,-105.311104,2012,7.64,229.5939167,8.33,13.6
Colorado,39.059810999999996,-105.311104,2013,7.78,232.95708330000002,8.36,12.9
Colorado,39.059810999999996,-105.311104,2014,8.00,236.73616669999998,8.46,12.1
Colorado,39.059810999999996,-105.311104,2015,8.23,237.017,8.69,11.5
Colorado,39.059810999999996,-105.311104,2016,8.31,240.0071667,8.67,11
Colorado,39.059810999999996,-105.311104,2017,9.30,245.11958330000002,9.5,10.3
Connecticut,41.597782,-72.755371,1968,1.40,34.78333333,10.08,
Connecticut,41.597782,-72.755371,1969,1.40,36.68333333,9.56,
Connecticut,41.597782,-72.755371,1970,1.60,38.825,10.32,
Connecticut,41.597782,-72.755371,1971,1.60,40.49166667,9.89,
Connecticut,41.597782,-72.755371,1972,1.85,41.81666667,11.08,
Connecticut,41.597782,-72.755371,1973,1.85,44.4,10.43,
Connecticut,41.597782,-72.755371,1974,1.85,49.30833333,9.39,
Connecticut,41.597782,-72.755371,1975,1.85,53.81666667,8.61,
Connecticut,41.597782,-72.755371,1976,2.31,56.90833333,10.16,
Connecticut,41.597782,-72.755371,1977,2.31,60.60833333,9.54,
Connecticut,41.597782,-72.755371,1978,2.31,65.23333333,8.87,
Connecticut,41.597782,-72.755371,1979,2.91,72.575,10.04,
Connecticut,41.597782,-72.755371,1980,3.12,82.40833333,9.48,
Connecticut,41.597782,-72.755371,1981,3.37,90.925,9.28,
Connecticut,41.597782,-72.755371,1982,3.37,96.5,8.74,
Connecticut,41.597782,-72.755371,1983,3.37,99.6,8.47,
Connecticut,41.597782,-72.755371,1984,3.37,103.8833333,8.12,
Connecticut,41.597782,-72.755371,1985,3.37,107.56666670000001,7.84,
Connecticut,41.597782,-72.755371,1986,3.37,109.60833329999998,7.7,
Connecticut,41.597782,-72.755371,1987,3.37,113.625,7.43,
Connecticut,41.597782,-72.755371,1988,3.75,118.25833329999999,7.94,
Connecticut,41.597782,-72.755371,1989,3.75,123.96666670000002,7.57,
Connecticut,41.597782,-72.755371,1990,3.75,130.65833329999998,7.19,
Connecticut,41.597782,-72.755371,1991,4.25,136.19166669999998,7.81,
Connecticut,41.597782,-72.755371,1992,4.27,140.31666669999998,7.62,
Connecticut,41.597782,-72.755371,1993,4.27,144.45833330000002,7.4,
Connecticut,41.597782,-72.755371,1994,4.27,148.225,7.21,
Connecticut,41.597782,-72.755371,1995,4.27,152.3833333,7.02,
Connecticut,41.597782,-72.755371,1996,4.27,156.85,6.82,
Connecticut,41.597782,-72.755371,1997,4.77,160.5166667,7.44,
Connecticut,41.597782,-72.755371,1998,5.18,163.0083333,7.96,8.7
Connecticut,41.597782,-72.755371,1999,5.18,166.575,7.79,7.5
Connecticut,41.597782,-72.755371,2000,6.15,172.2,8.94,7.3
Connecticut,41.597782,-72.755371,2001,6.40,177.06666669999998,9.05,7.1
Connecticut,41.597782,-72.755371,2002,6.70,179.875,9.33,7.8
Connecticut,41.597782,-72.755371,2003,6.90,183.95833330000002,9.39,8
Connecticut,41.597782,-72.755371,2004,7.10,188.8833333,9.41,9.1
Connecticut,41.597782,-72.755371,2005,7.10,195.29166669999998,9.1,8.3
Connecticut,41.597782,-72.755371,2006,7.40,201.5916667,9.19,8.3
Connecticut,41.597782,-72.755371,2007,7.65,207.3424167,9.24,7.9
Connecticut,41.597782,-72.755371,2008,7.65,215.3025,8.9,9.1
Connecticut,41.597782,-72.755371,2009,8.00,214.537,9.34,9.3
Connecticut,41.597782,-72.755371,2010,8.25,218.0555,9.47,10.1
Connecticut,41.597782,-72.755371,2011,8.25,224.9391667,9.18,10.8
Connecticut,41.597782,-72.755371,2012,8.25,229.5939167,9.0,10.6
Connecticut,41.597782,-72.755371,2013,8.25,232.95708330000002,8.87,10.7
Connecticut,41.597782,-72.755371,2014,8.70,236.73616669999998,9.2,10.8
Connecticut,41.597782,-72.755371,2015,9.15,237.017,9.67,10.6
Connecticut,41.597782,-72.755371,2016,9.60,240.0071667,10.02,9.9
Connecticut,41.597782,-72.755371,2017,10.10,245.11958330000002,10.32,9.7
Delaware,39.318523,-75.507141,1968,1.25,34.78333333,9.0,
Delaware,39.318523,-75.507141,1969,1.25,36.68333333,8.53,
Delaware,39.318523,-75.507141,1970,1.25,38.825,8.06,
Delaware,39.318523,-75.507141,1971,1.25,40.49166667,7.73,
Delaware,39.318523,-75.507141,1972,1.60,41.81666667,9.58,
Delaware,39.318523,-75.507141,1973,1.60,44.4,9.02,
Delaware,39.318523,-75.507141,1974,1.60,49.30833333,8.13,
Delaware,39.318523,-75.507141,1975,1.60,53.81666667,7.44,
Delaware,39.318523,-75.507141,1976,2.00,56.90833333,8.8,
Delaware,39.318523,-75.507141,1977,2.00,60.60833333,8.26,
Delaware,39.318523,-75.507141,1978,2.00,65.23333333,7.68,
Delaware,39.318523,-75.507141,1979,2.00,72.575,6.9,
Delaware,39.318523,-75.507141,1980,2.00,82.40833333,6.08,
Delaware,39.318523,-75.507141,1981,2.00,90.925,5.51,
Delaware,39.318523,-75.507141,1982,2.00,96.5,5.19,
Delaware,39.318523,-75.507141,1983,2.00,99.6,5.03,
Delaware,39.318523,-75.507141,1984,2.00,103.8833333,4.82,
Delaware,39.318523,-75.507141,1985,2.00,107.56666670000001,4.66,
Delaware,39.318523,-75.507141,1986,2.00,109.60833329999998,4.57,
Delaware,39.318523,-75.507141,1987,2.00,113.625,4.41,
Delaware,39.318523,-75.507141,1988,3.35,118.25833329999999,7.09,
Delaware,39.318523,-75.507141,1989,3.35,123.96666670000002,6.77,
Delaware,39.318523,-75.507141,1990,3.35,130.65833329999998,6.42,
Delaware,39.318523,-75.507141,1991,3.80,136.19166669999998,6.99,
Delaware,39.318523,-75.507141,1992,4.25,140.31666669999998,7.58,
Delaware,39.318523,-75.507141,1993,4.25,144.45833330000002,7.37,
Delaware,39.318523,-75.507141,1994,4.25,148.225,7.18,
Delaware,39.318523,-75.507141,1995,4.25,152.3833333,6.98,
Delaware,39.318523,-75.507141,1996,4.65,156.85,7.42,
Delaware,39.318523,-75.507141,1997,5.00,160.5166667,7.8,
Delaware,39.318523,-75.507141,1998,5.15,163.0083333,7.91,9.7
Delaware,39.318523,-75.507141,1999,5.15,166.575,7.74,9.4
